FRAME_NR,ROBOT_ID,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,POSITION X,POSITION Y,POSITION THETA,SPEED X,SPEED Y,SPEED W,HAS GOAL,X_MIN,X_MAX,Y_MIN,Y_MAX,Y_MAX,TIMESTAMP
146,0,-4.026594905960239,0.6818777037687322,2.665560866714787,1.3253068464965563,0.7114634436921586,1.930056956553991,0.6705147789022148,0.24047039303140427,-0.4170412983825431,False,0,0,0,0,0,7.499697685241699
147,0,-4.051852675186106,0.6841872507936558,2.65720593257321,1.3090278982913335,0.731086887968052,1.9414767039509968,0.638894652036831,0.2530408550022434,-0.3184254040931518,False,0,0,0,0,0,7.542257308959961
148,0,-4.083468229121296,0.6876013649265377,2.6480185581974838,1.2915785855744966,0.7544776357082844,1.9280600923051903,0.6217738167024182,0.23090143120081255,-0.24901881265198944,False,0,0,0,0,0,7.584323167800903
149,0,-4.113927294735069,0.6914396922735956,2.6410168018839704,1.2712092657429848,0.7774467071847039,1.9210583359916769,0.6038621232346415,0.22873864905274152,-0.23505849237532406,False,0,0,0,0,0,7.627070903778076
150,0,-4.1402346218326045,0.6948362966533946,2.6350022557866946,1.2535946481685432,0.7972769381210144,1.916828047100222,0.571136462491306,0.2180815205801247,-0.2931991108281635,False,0,0,0,0,0,7.6694231033325195
151,0,-4.169449663643906,0.6987834490519436,2.6238519591670526,1.2318615210128288,0.8244234823246325,1.8920309666620925,0.5773590391130037,0.23548070033928775,-0.30444070142928314,False,0,0,0,0,0,7.713256597518921
152,0,-4.195013453783445,0.7020853640900742,2.6144448556501456,1.2160155103006125,0.8438415580435351,1.8876656971142103,0.5782957762360432,0.21160204761286935,-0.39846699756897874,False,0,0,0,0,0,7.756373405456543
153,0,-4.225864121822247,0.7072768131582564,2.5962520801761637,1.1982658219117601,0.8657717697525599,1.8719805529431635,0.5631250880793739,0.2000890456493594,-0.5074605675446155,False,0,0,0,0,0,7.7999818325042725
154,0,-4.247228604469128,0.7111714230599381,2.581097995968362,1.181191811339107,0.8849896756692787,1.8708395518524108,0.5349062393036904,0.23399167832612752,-0.3521307746254956,False,0,0,0,0,0,7.843517065048218
155,0,-4.273591069841342,0.7153840216341122,2.571953767771378,1.1658164983597723,0.9060308110563312,1.8517799367921026,0.5299551531493366,0.20333268036225632,-0.262275569995845,False,0,0,0,0,0,7.8873443603515625
156,0,-4.299443147080856,0.7199503641722321,2.55817307250463,1.1511369989566906,0.923273406234106,1.8389076348566973,0.5198796802783101,0.21293203325298474,-0.3771112409898545,False,0,0,0,0,0,7.930583238601685
157,0,-4.325363875190967,0.7248386646185915,2.540408074077035,1.136433782629038,0.9457997324242574,1.8363719634166935,0.5138194399567793,0.21201194326774217,-0.48935851926129637,False,0,0,0,0,0,7.973618745803833
158,0,-4.3583616144191595,0.731505909611884,2.515081100236325,1.124,0.965,1.811,0.4877504930873948,0.19575869726196443,-0.5401870883968907,False,0,0,0,0,0,8.03494143486023
159,0,-4.3831578004413005,0.7365131067836351,2.4965338678303572,1.1114921853347206,0.9844424362189619,1.7867675021775238,0.4926195361624719,0.2153558343205882,-0.4515550231325254,False,0,0,0,0,0,8.078688144683838
160,0,-4.406933038278989,0.7420462784078443,2.483143715413974,1.0967417990107677,1.0028593556455103,1.7639790677477665,0.4691264848487577,0.2133451535993522,-0.2931889673477963,False,0,0,0,0,0,8.121991157531738
161,0,-4.4280569313129154,0.7469006774867782,2.467839260258423,1.08445996746759,1.0178355193214361,1.757026776119327,0.47470784269469524,0.21319305217251727,-0.4375947028558598,False,0,0,0,0,0,8.165110111236572
162,0,-4.448114447879337,0.7524735843006447,2.4491970494731277,1.0703523946662281,1.0422175262933955,1.7298600943428615,0.48158539531582667,0.204271548802404,-0.5922054343111482,False,0,0,0,0,0,8.2079598903656
163,0,-4.471332420221436,0.7579289215619363,2.4242694353107845,1.062,1.059,1.7087,0.48256585406532215,0.2501768916908626,-0.47295838120510836,False,0,0,0,0,0,8.250503778457642
164,0,-4.4937846110063955,0.7635248857717305,2.4027968620786657,1.0489426254542622,1.080124775210862,1.6921185815680198,0.4455595168806737,0.24863768988255275,-0.5834552620662404,False,0,0,0,0,0,8.293745994567871
165,0,-4.516360015991034,0.7688514476018344,2.381084039066251,1.0350621680855259,1.1013884599678798,1.6682211193713639,0.45302080942743583,0.23135543639883493,-0.5416419120992075,False,0,0,0,0,0,8.33708667755127
166,0,-4.538146471870492,0.7747109293588339,2.3574323861900957,1.0228468282536742,1.1153712006767265,1.6532488202103643,0.4297038149533354,0.25411435115432235,-0.5277096957017479,False,0,0,0,0,0,8.380435466766357
167,0,-4.556982298440707,0.779975409640878,2.3354661195628523,1.012161050081556,1.1332618209587568,1.6247019169042758,0.44034298683450257,0.2165771757070175,-0.5433679271223144,False,0,0,0,0,0,8.42501187324524
168,0,-4.577040241168052,0.7870340352932633,2.3108556267341753,1.003856783817897,1.1469432332501022,1.6110958815690724,0.4062910935447377,0.2053584292836822,-0.5699335541419684,False,0,0,0,0,0,8.468285322189331
169,0,-4.596847674291813,0.7947345167890667,2.2818758142408773,0.9957612999502271,1.1642342923675542,1.5888107885967468,0.4146936098439701,0.18193275025429617,-0.8087035022837628,False,0,0,0,0,0,8.511245250701904
170,0,-4.614171415023141,0.8015893806172816,2.255028336208357,0.9876169601375598,1.1779408753477236,1.5732214366360326,0.38519878397151175,0.2113599739550221,-0.545430321424043,False,0,0,0,0,0,8.55438232421875
171,0,-4.633321351515283,0.8088852683771203,2.232958872114982,0.9783008100581926,1.1960287911339496,1.5409350630772911,0.40080549931752385,0.22486289731856746,-0.6249600590426294,False,0,0,0,0,0,8.597401857376099
172,0,-4.650039439287661,0.8159410079449047,2.2059976315809404,0.9708745279760258,1.2079633970740113,1.5150949980902526,0.39886808576656985,0.21608101807584768,-0.7479192080023481,False,0,0,0,0,0,8.640284538269043
173,0,-4.668923553074199,0.8246181780886948,2.172831298200775,0.9629492983563764,1.2260607277412492,1.4996147359805252,0.39434751657524425,0.2153932212417371,-0.6848563336131946,False,0,0,0,0,0,8.682922124862671
174,0,-4.686902755935974,0.8336474052433875,2.1413157362811335,0.954403692611786,1.2451635233676348,1.4695264292647174,0.40084104731507403,0.206212637482839,-0.8080610318823152,False,0,0,0,0,0,8.72554874420166
175,0,-4.700846296702899,0.8406088891704858,2.1149143796017174,0.9462397403825685,1.2610712663345307,1.4178176993271727,0.38016279739438524,0.22180428243696054,-0.8363338278365179,False,0,0,0,0,0,8.7679922580719
176,0,-4.71813166459856,0.8494358105062413,2.080746453338281,0.9387634334578906,1.2780129354241823,1.3868242347435782,0.3784935645062927,0.22651451455008087,-0.8625964381641728,False,0,0,0,0,0,8.811005115509033
177,0,-4.73640007987486,0.8593628543034223,2.0359747151734835,0.9304932816708157,1.297477725487232,1.3472975132838128,0.34724100221171944,0.21896295606272587,-0.8213702754925798,False,0,0,0,0,0,8.853347778320312
178,0,-4.750711504622768,0.8672259347823496,2.0020493856213015,0.9232204499197334,1.313836204519834,1.3226462000792099,0.3323357579468676,0.20885147031087994,-0.880595975782492,False,0,0,0,0,0,8.89621615409851
179,0,-4.764166116312219,0.8750863061662852,1.96873979891475,0.917692361719018,1.3284050841902963,1.2893366133726583,0.31929037078312383,0.21419523007725672,-0.8249322591878001,False,0,0,0,0,0,8.939488649368286
180,0,-4.776650744623444,0.8825518532161137,1.9331306680596907,0.9149812575101046,1.3452831286667521,1.2539905350045975,0.3251033743817153,0.2397395367343885,-0.9699548230859232,False,0,0,0,0,0,8.982290506362915
181,0,-4.790579873067238,0.8914398705653779,1.8905471079830714,0.9097255986953443,1.3609482339018708,1.211406974927978,0.29395566953717944,0.2227550367213512,-0.9889575927715146,False,0,0,0,0,0,9.024515867233276
182,0,-4.802585832196532,0.8993585402732213,1.8516305667868482,0.906707756599239,1.374336138226104,1.1687929122974199,0.2933199243035074,0.22938494582370528,-1.0282643997857797,False,0,0,0,0,0,9.066696882247925
183,0,-4.816214321480175,0.907311430825579,1.809775328659818,0.906,1.387,1.1429,0.252197080724325,0.24699410001304137,-0.7801864556070293,False,0,0,0,0,0,9.10932207107544
184,0,-4.829409761937058,0.9145504720992061,1.769693153889405,0.9028004210968342,1.4010596121961236,1.1072791415805074,0.2496184483976108,0.22066093958432353,-1.0363097494736921,False,0,0,0,0,0,9.152065753936768
185,0,-4.841663302678434,0.9208545724130289,1.7326213842519083,0.8995876135914763,1.4106662164647215,1.0685463181123842,0.22718256544928328,0.2707768590242266,-1.0046325249667347,False,0,0,0,0,0,9.195680141448975
186,0,-4.855108697922073,0.9277626591923143,1.6876510836346472,0.8953973477575332,1.4233544025492149,1.0221601216093383,0.2039266701145377,0.26648130665723213,-1.0086142749257907,False,0,0,0,0,0,9.238763093948364
187,0,-4.866823322431646,0.9330850150042003,1.6501177367665243,0.8896767554192708,1.4363675362269415,0.9922826765200469,0.20308931689944726,0.2567458275696163,-1.0686742490359573,False,0,0,0,0,0,9.2813081741333
188,0,-4.8790505993768125,0.9391956808213066,1.597099937739361,0.8873834899932806,1.4543291924220678,0.9135537514503097,0.17308543070145743,0.25642925330848265,-1.067092809872665,False,0,0,0,0,0,9.323427438735962
189,0,-4.890279765993783,0.9444406379249112,1.5579358516351947,0.8819895244236337,1.4654875477383222,0.8743896653461435,0.1781396244474618,0.2720106777100974,-0.9836912759440294,False,0,0,0,0,0,9.365761280059814
190,0,-4.9024427263799915,0.950230077086353,1.511687644093633,0.8778519782360242,1.4752976785118583,0.8307081080767106,0.14890378201207524,0.2722122642265335,-1.0449219031530725,False,0,0,0,0,0,9.407764196395874
191,0,-4.913993496288962,0.9558162465971387,1.45988345305317,0.8739293453470235,1.4854930991003121,0.7825042245051432,0.15023001455850457,0.27277388217725196,-1.0764968945862576,False,0,0,0,0,0,9.450164318084717
192,0,-4.923159237668365,0.9599661182890992,1.4205024157720259,0.8696735816615618,1.4982946190802784,0.7461255778706958,0.1118727405195769,0.26618264615679377,-1.0666001740384483,False,0,0,0,0,0,9.492402791976929
193,0,-4.9363585435304165,0.9654891123952,1.3675862852865845,0.8641273281118969,1.508841567404977,0.6990652264789022,0.10411407637267259,0.2477471448424914,-0.9297344506926579,False,0,0,0,0,0,9.53473973274231
194,0,-4.946435844645844,0.9699940416781582,1.3257428401076117,0.8633763780316237,1.514173585309038,0.6591556414742629,0.09240316875271695,0.23776183797403755,-1.0204480339385382,False,0,0,0,0,0,9.578296899795532
195,0,-4.961101382889949,0.9769155229443469,1.2584328606689732,0.8582998058510929,1.5273002416124657,0.6033825566121646,0.09175643975064209,0.24819183651776472,-0.9918812014917563,False,0,0,0,0,0,9.635338306427002
196,0,-4.970624319063892,0.9818130562339998,1.2120650184230775,0.8529531344378625,1.535421576835153,0.5620646851789775,0.08223641889239758,0.24574405143746597,-1.1224084664929546,False,0,0,0,0,0,9.677753686904907
197,0,-4.980842222885047,0.9869496264507732,1.1634856621996479,0.8483961134899969,1.5471881329929975,0.464522265451013,0.05480295470798963,0.2354888521725221,-1.0054897403020169,False,0,0,0,0,0,9.720706224441528
198,0,-4.990234702463637,0.9911989942385625,1.1219810043389624,0.8464877236764524,1.5540495276303143,0.4322882834893068,0.03473041224973735,0.23511956813029278,-0.9730857337559933,False,0,0,0,0,0,9.762652158737183
199,0,-5.0003941521243025,0.995706194686227,1.0794904213077599,0.8429042499757161,1.5662121317413997,0.38990660032350377,0.012268111819399626,0.22293796925411447,-0.8746925436042139,False,0,0,0,0,0,9.804365396499634
200,0,-5.008726724729407,0.9988764118268698,1.047555153710869,0.8390962552897137,1.5734025235546887,0.35668574033797773,0.011833974567146091,0.24593326654643846,-0.8932461835225783,False,0,0,0,0,0,9.847473382949829
201,0,-5.019168926199698,1.0030088822720908,1.007592115969698,0.8350147415652371,1.580467312124968,0.3128044401009895,-0.00289710279518135,0.23560615757895662,-0.8898287756871724,False,0,0,0,0,0,9.889817714691162
202,0,-5.029693591356252,1.0065253743130753,0.9691414144188507,0.8313073885390801,1.5892091279292229,0.2824498586824121,-0.010948511834094371,0.21852871530316947,-0.7344322575948072,False,0,0,0,0,0,9.932190418243408
203,0,-5.039513613901411,1.0106942618611738,0.9315594359803587,0.83,1.594,0.2543,-0.0007937326548352226,0.2079006281735123,-0.8450125254411529,False,0,0,0,0,0,9.975082874298096
204,0,-5.045757354294143,1.0150243650986144,0.8967897745209316,0.8247379658754571,1.6028023071786413,0.21513154214539193,0.06656500129578097,0.17650327444939165,-0.8399904593361993,False,0,0,0,0,0,10.017826318740845
205,0,-5.048803638791109,1.0208626628076154,0.8521253439670616,0.8212057484112636,1.6115250197221251,0.18049371856109955,0.10316914611447635,0.09959519296728622,-0.7461738880514643,False,0,0,0,0,0,10.061243534088135
206,0,-5.047579925403412,1.026777092919097,0.8255650492910667,0.8201222870884866,1.6154505604939546,0.1544795602995697,0.17723484938869832,0.05868793068468106,-0.6574713761218507,False,0,0,0,0,0,10.103834629058838
207,0,-5.041323716902554,1.0340213835688357,0.7948479710023789,0.8207384218097702,1.6208110771887159,0.11552640908567575,0.24375349335318003,0.005464502728768514,-0.7594379530734029,False,0,0,0,0,0,10.148711442947388
208,0,-5.0316874591539005,1.0411021865066294,0.7648824804090911,0.825,1.627,0.053,0.3228176613816636,-0.04012873441525035,-0.7575596416152472,False,0,0,0,0,0,10.192291259765625
209,0,-5.016761326857663,1.0492834969118807,0.7321505135408416,0.8349028464748872,1.6270272617764272,0.028340179549397358,0.3508914780016262,-0.08302397956714322,-0.5094112507712482,False,0,0,0,0,0,10.236078023910522
210,0,-4.989324357404837,1.0607522442559703,0.6879711170660953,0.8510322924354264,1.6262303491198797,-0.02014374084316393,0.3725201855848014,-0.1142037715448802,-0.5961097214714498,False,0,0,0,0,0,10.304074764251709
211,0,-4.971429580098402,1.067212776454284,0.6641102426984393,0.8717736884421123,1.620746370006929,-0.043786170055093956,0.3536963192231325,-0.10733807136088805,-0.6033504384337269,False,0,0,0,0,0,10.34814167022705
212,0,-4.956448725368715,1.0719186632144413,0.6434100049211077,0.8864412897839123,1.6135656740947852,-0.0764349086212951,0.34818328391702474,-0.10441461473160871,-0.616487002304971,False,0,0,0,0,0,10.389841079711914
213,0,-4.942993246682138,1.0761286882110939,0.6196888434372062,0.8961452821263828,1.6053655511195222,-0.08771096258057368,0.29730241666667445,-0.07407375042862949,-0.5905941338425604,False,0,0,0,0,0,10.43155026435852
214,0,-4.929361937444752,1.0806883395065514,0.5952289089634725,0.913739659671363,1.5964319802570073,-0.11576957361685597,0.2804907835347614,-0.07719013242159656,-0.5137346387163422,False,0,0,0,0,0,10.474056959152222
215,0,-4.917925564566297,1.0846033696248585,0.5719185145077516,0.9370332233458627,1.585610581533968,-0.1459714202459162,0.18523988391833648,-0.01820251027574056,-0.3051642851700839,False,0,0,0,0,0,10.515544176101685
216,0,-4.911870916911743,1.0879598346679142,0.5695656830490671,0.945,1.582,-0.1737,0.19474618423713402,-0.02404523089824477,-0.15369204965417738,False,0,0,0,0,0,10.557689905166626
217,0,-4.904031003273955,1.0933681835435667,0.571689040700757,0.9585018921088546,1.5767634074525998,-0.18143993062060734,0.11711135634673028,0.007032050634236193,-0.013888613987232123,False,0,0,0,0,0,10.613293409347534
218,0,-4.899445208451809,1.0967177931684289,0.5691855458758674,0.9653453288461227,1.5743832406968048,-0.18510528901092813,0.11198234292192415,0.010214587652300405,-0.05843121104464383,False,0,0,0,0,0,10.656908988952637
219,0,-4.895974625296464,1.0997289148133704,0.5658957641857019,0.97,1.574,-0.1739,0.10963809311890796,0.021668430451725326,-0.2682426643550267,False,0,0,0,0,0,10.700215816497803
220,0,-4.892446333679393,1.1033800405872258,0.5543713780257882,0.9751318926687825,1.57417085506813,-0.18801468094720655,0.1168548857137747,0.04110098878407263,-0.43677048761121934,False,0,0,0,0,0,10.74298906326294
221,0,-4.889196964733773,1.107857621360284,0.533547533055344,0.9794284862117575,1.572595626051749,-0.19773730892080174,0.11368799014777248,0.05755582130628646,-0.4471725456846679,False,0,0,0,0,0,10.787548780441284
222,0,-4.885981841824637,1.1128970893570098,0.5135690815448694,0.9839579093252113,1.5731197032140383,-0.22348397405129056,0.12374064864803842,0.06845127084648753,-0.45059521222749016,False,0,0,0,0,0,10.83205795288086
223,0,-4.883181304170971,1.1178383404737418,0.48913493692500937,0.9882393705420418,1.5744244762820487,-0.23218253908502823,0.11093241746326328,0.07151015896710584,-0.5572793013765835,False,0,0,0,0,0,10.876695156097412
224,0,-4.880822268758086,1.1230533661112552,0.4584008801591131,0.9926028215271203,1.5742691229403747,-0.2574813507739441,0.12384465926412097,0.07191295286898865,-0.764829761043601,False,0,0,0,0,0,10.921618461608887
225,0,-4.878890661499966,1.127926763076565,0.42129179103241876,0.998403504053716,1.5789224499846937,-0.28519806443012136,0.10567299544661521,0.09252984479760573,-0.7067799725599818,False,0,0,0,0,0,10.96554183959961
226,0,-4.877241227512302,1.1331211549929718,0.3866169705000896,1.0040309578131308,1.5784085561536716,-0.30757126415060826,0.09865956069155368,0.09510730669180255,-0.7509846531233584,True,340,632,33,105,0,11.010043859481812
227,0,-4.875863096409553,1.1387189266765056,0.3565180732433501,1.0071294992658137,1.5811193169690907,-0.3609162129766399,0.09528281014677424,0.11108743560959561,-0.6673375698853214,True,322,628,34,103,0,11.053508758544922
228,0,-4.875083344760752,1.1438828847676759,0.3276411537601511,1.0124773024757983,1.5813338606714071,-0.4085564997503434,0.0815186477574244,0.10555328046547727,-0.752907730272689,True,335,581,36,103,0,11.097453117370605
229,0,-4.8744483035031365,1.1486357766578128,0.29541001371481185,1.0169931148914462,1.5848746888071006,-0.4228965803035604,0.060405394244276524,0.07343849710908792,-0.5678311940172631,True,304,544,36,102,0,11.140923738479614
230,0,-4.872680002704374,1.1506343729013366,0.2843413985445631,1.021049466500851,1.585137277413125,-0.43442595655499794,0.04465740711047135,0.01731704950411836,-0.013068579073813577,True,285,532,37,103,0,11.185587644577026
231,0,-4.869653711491005,1.1521554352746857,0.28222481112554265,1.0249283702591976,1.5872111431253928,-0.4630663777618352,0.0829589521576563,0.003640886261548123,-0.19319103402171606,True,272,511,35,102,0,11.228686094284058
232,0,-4.865275278014602,1.153472618824512,0.2765921446452354,1.0271728345480398,1.5883903864133118,-0.4748737617830768,0.09695852066758798,0.001245537723333745,-0.03648300846266328,True,239,477,35,102,0,11.27488088607788
233,0,-4.8606953416261875,1.1546872470940346,0.27252719937801195,1.0304923078927357,1.5850869928847109,-0.47541090002780345,0.1117670144010587,-0.01444130624047247,-0.05823940762583657,True,201,479,37,103,0,11.321030139923096
234,0,-4.856333474854797,1.156286586007935,0.2732762081261965,1.0324568197777955,1.5852302792320825,-0.47844699142762864,0.1070084423968098,0.0,-0.08683434395182471,False,0,0,0,0,0,11.367794752120972
235,0,-4.850288611955625,1.1576596619278638,0.27223406122717103,1.0371883179279946,1.5820853776756385,-0.48401823174893255,0.10697015762821553,0.006610056810911147,0.04933795994152229,True,196,460,36,105,0,11.415406227111816
236,0,-4.845114941401996,1.1589883228131592,0.26990769458466146,1.041,1.58,-0.4781,0.1559738269487854,0.005489939708990872,-0.11584532504964529,True,190,457,36,105,0,11.46071195602417
237,0,-4.837416714435294,1.1612948859048977,0.2656303322033254,1.0478346449680314,1.5762360108821514,-0.4903018756506139,0.18840947957115636,0.02959572236429897,0.007754757096107623,False,0,0,0,0,0,11.504486560821533
238,0,-4.826709011054868,1.1641229857218964,0.2589191045166206,1.0537868302794673,1.5723830107649668,-0.48801595493262584,0.27211826832253805,0.007729036519863536,-0.04074637081410426,False,0,0,0,0,0,11.548926830291748
239,0,-4.809773104455488,1.1692541553502331,0.24803139922329606,1.0648991766170535,1.5685886975847287,-0.4904451675030588,0.39473889960744823,0.04546354229111979,-0.11325311449183673,False,0,0,0,0,0,11.594853639602661
240,0,-4.788108088849526,1.1755492215124215,0.23679863270616366,1.067,1.564,-0.4966,0.5314018512940644,0.008381912862341356,0.13412745011392424,False,0,0,0,0,0,11.640655517578125
241,0,-4.763802677969233,1.1815640554898208,0.2193093142487319,1.0856227201276027,1.5515910722168427,-0.5032067004195561,0.6445024984049564,-0.00849383646477847,-0.3244948738114106,False,0,0,0,0,0,11.68573522567749
242,0,-4.73170682070688,1.1891697044784548,0.20667926768158876,1.097416483515577,1.5437022893376393,-0.5280797817535888,0.721513515058522,0.021867134789400666,-0.03547610084545516,False,0,0,0,0,0,11.730686902999878
243,0,-4.689695535482575,1.1994469775214798,0.19295151989130974,1.1208990462839197,1.5251985614102734,-0.5358230731995003,0.8904241113530859,0.06507216802399635,-0.21851090369435244,False,0,0,0,0,0,11.77601146697998
244,0,-4.630413843790013,1.213652608721906,0.1901749525067721,1.1553713587926722,1.50366564424762,-0.5569581785467175,0.9785959170772106,0.12230618775022345,0.24436166101446766,False,0,0,0,0,0,11.840741634368896
245,0,-4.583446139465357,1.2256894381914434,0.1744911180156871,1.1845494326622201,1.482789866071755,-0.5693208569167567,1.0305734378213551,0.05899386864406325,-0.2487459098471776,False,0,0,0,0,0,11.884814262390137
246,0,-4.535025105192042,1.2364598624673366,0.1693927641199594,1.2254328192387165,1.456933546394125,-0.5671948004974322,0.9977547502303397,0.04107496870757216,-0.06052561894495456,False,0,0,0,0,0,11.92921495437622
247,0,-4.482643546930706,1.2479229833643453,0.179736804087945,1.2591559473057163,1.436535873145195,-0.5788783851191368,0.9566547210219176,0.03818932046597878,0.30581066277062785,True,143,400,31,109,0,11.973332405090332
248,0,-4.441184595634449,1.2562898618777585,0.1978084216428232,1.2961352334303857,1.4133348768447682,-0.5756320778292279,0.9309679060967456,-0.002790063843373547,0.43065300796145367,True,137,401,31,104,0,12.016844034194946
249,0,-4.399665103161418,1.263887075777722,0.2173894643740819,1.3336444575270905,1.388740967009773,-0.5675125055835164,0.9924259992549536,-0.030719012922992395,0.15301025797606593,True,135,385,32,101,0,12.060265064239502
250,0,-4.349961579516418,1.2730335623503501,0.22247152565675807,1.375189632141152,1.3627554125747539,-0.5621797238857521,1.0646026739970376,-0.02571081501498207,-0.0837096236209578,True,123,390,30,101,0,12.103760004043579
251,0,-4.301643318428736,1.2809369348667163,0.21343833996228262,1.4164579581216776,1.3354406827115481,-0.5510028860599377,1.1572366198339274,-0.05230946287992638,-0.1566426518941273,True,124,394,33,101,0,12.147584915161133
252,0,-4.232632566217007,1.2915620859816308,0.17488461863378674,1.4425362420267238,1.3176032128022168,-0.5297447601384537,1.1448863466910746,-0.002698362223941486,-0.33200901231313473,True,142,404,34,105,0,12.195480823516846
253,0,-4.17776191527602,1.2998045094546729,0.1685596064457272,1.4869067095633157,1.286601073714692,-0.5388783330250022,1.086627057300943,-0.040504356231198635,0.21349744133407356,True,132,430,29,106,0,12.239141702651978
254,0,-4.136909571454507,1.3042190488737575,0.17213895651288735,1.5155401878324581,1.2586489258482834,-0.565517059502292,1.042108445858375,-0.07220865247751662,0.24313050952937054,True,146,425,30,102,0,12.283269882202148
255,0,-4.084839459236134,1.3081631011698747,0.1799598331404151,1.5499446503271674,1.2289852726493031,-0.5739478076187639,1.0063544050595352,-0.11947936848168961,0.13833487531879918,True,123,423,30,107,0,12.327076196670532
256,0,-4.001798883990429,1.3109696675839444,0.18919656275906352,1.627,1.166,-0.5658,0.9415031407302832,-0.14811386134933405,0.21805269486418988,True,79,381,28,102,0,12.40255331993103
257,0,-3.954075162306275,1.3110477171155313,0.19553591438604864,1.6665514470525478,1.1333723766568458,-0.5556006993094277,0.9397627451368404,-0.22976863625669666,0.020406676320216643,True,76,381,29,102,0,12.446722030639648
258,0,-3.9069153875767966,1.3081314695481037,0.20641119021012028,1.6982645729327377,1.1025733072972923,-0.5540766897025257,0.87978603410898,-0.2667872717954425,0.0270255837762452,True,58,385,30,100,0,12.491273641586304
259,0,-3.8603158628840935,1.3025483612192839,0.20914013858835992,1.727498747743165,1.0706936805082334,-0.5540789659420322,0.8652018593332121,-0.3267328987464584,-0.09420355107713485,True,75,392,28,101,0,12.534855365753174
260,0,-3.8158637198788212,1.2919998610227943,0.21370447409943555,1.7567900632713598,1.0361347483390366,-0.5456633688601971,0.7770564515848466,-0.40526574930762227,-0.13788349284385815,True,72,396,29,105,0,12.578764200210571
261,0,-3.771805126855811,1.2787596443248757,0.20129263750336757,1.7836618235762924,1.016735817900969,-0.535273721757221,0.7584406903435683,-0.4035699775557836,-0.005687680202150158,True,66,393,26,105,0,12.622350931167603
262,0,-3.728413945415764,1.2646548097516241,0.17778118580504812,1.817403833489365,0.9732762435763712,-0.5558880485175108,0.7959268497124685,-0.4345817987687159,-0.3816173881823146,True,59,413,27,105,0,12.6665518283844
263,0,-3.6863988443545384,1.2505553682927808,0.16448774862541587,1.8328758530158926,0.9514999301575313,-0.5618378443834966,0.7638396709738491,-0.4397782411995108,-0.3535225306745491,True,56,403,26,112,0,12.71121597290039
264,0,-3.6436347566880234,1.2347791863603714,0.14476009807682744,1.8566657195051963,0.9116544446999559,-0.5813695618387743,0.7872184908488071,-0.4382304841304304,-0.6436804089593995,True,60,408,27,108,0,12.75523591041565
265,0,-3.606313164796547,1.2197116154472194,0.12614159266843541,1.8685443605391914,0.886465029162988,-0.6006096066941458,0.7759481809358506,-0.4405839348952543,-0.3415686745324278,True,44,396,31,117,0,12.797866582870483
266,0,-3.5638626921211385,1.2014172302137478,0.10394760011188085,1.898202491584379,0.8472810755314623,-0.6160347938375802,0.7907012258349839,-0.4378570048105187,-0.48073336128992894,True,9,377,32,121,0,12.84083604812622
267,0,-3.5269246730713975,1.1857317298191616,0.08386768596827908,1.9172412843606508,0.8080213961106792,-0.6412958596989501,0.7899194615329337,-0.4466656712908913,-0.396976324402885,True,4,369,26,115,0,12.884743452072144
268,0,-3.48007786781872,1.1665195925431366,0.064106922633233,1.9352239998696756,0.766661338093831,-0.6693714533264219,0.819024858692252,-0.37686763897681436,-0.18511545607342406,True,0,356,26,116,0,12.929726123809814
269,0,-3.441509536975748,1.1512468641606772,0.05206273476903897,1.9513284044583343,0.7337038699119505,-0.6868123220480787,0.8290885009609207,-0.36977227887798636,-0.25641176207729366,True,0,328,30,118,0,12.97252607345581
270,0,-3.3984565118434396,1.1353636691479005,0.03566473678277212,1.966,0.694,-0.7003,0.8352499784432637,-0.32531863199634137,-0.24973938632189796,True,0,307,33,122,0,13.014260053634644
271,0,-3.364723381200035,1.1228170126945936,0.022277864819534508,1.983303640741171,0.6585439024227546,-0.7148002540700629,0.8241300341494138,-0.31383886665347355,-0.28365722116824976,True,0,294,27,117,0,13.05623459815979
272,0,-3.3219447036061505,1.10725992093912,0.006602935692050253,2.00175538231683,0.6189439254730512,-0.7266610892715367,0.8545982354495951,-0.30784598313488204,-0.2616462924962555,True,0,270,25,118,0,13.09843397140503
273,0,-3.283647382395579,1.0925817197783299,-0.004330701916158927,2.012883447968506,0.5964810751199994,-0.7394769821563864,0.8341253538782527,-0.30951486175709,-0.1974112277928124,True,0,256,25,122,0,13.14041018486023
274,0,-3.240844072542131,1.075621690812253,-0.020258028076342027,2.032341725114072,0.5519995070827505,-0.7599457302500998,0.8495632357851259,-0.29095571154534183,-0.2721354590469205,True,0,240,25,120,0,13.182066917419434
275,0,-3.203071311796983,1.0607845460620589,-0.03905776214691996,2.0432803360510077,0.5222244116112686,-0.7706469560350496,0.8412918910234649,-0.28616851239941904,-0.4423074475564195,True,0,230,26,124,0,13.22419285774231
276,0,-3.1605873739277266,1.0432917444834076,-0.05466629184713616,2.0662340380414186,0.4713559803250276,-0.7967214162922654,0.8614702778444119,-0.28878620677527006,-0.25452604659781786,True,1,197,33,124,0,13.265997886657715
277,0,-3.1276843309188687,1.0291321734255037,-0.06707076369614312,2.077,0.437,-0.8027,0.8759724462251295,-0.2920649107475789,-0.21039795709682485,True,6,166,32,127,0,13.307533979415894
