FRAME_NR,ROBOT_ID,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,POSITION X,POSITION Y,POSITION THETA,SPEED X,SPEED Y,SPEED W,HAS GOAL,X_MIN,X_MAX,Y_MIN,Y_MAX,TIMESTAMP
40,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,9.29103708267212
41,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,9.40901517868042
42,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,252,30,85,9.526550054550171
43,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,63,253,30,85,9.642960786819458
44,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,9.76279330253601
45,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,9.88705825805664
46,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,10.002450942993164
47,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,63,252,30,85,10.129537343978882
48,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,63,253,30,85,10.250690221786499
49,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,10.372637510299683
50,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,10.49255895614624
51,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,10.610788583755493
52,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,10.729037761688232
53,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,10.84754729270935
54,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,10.973589897155762
55,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,11.091797828674316
56,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,11.216505527496338
57,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,11.355946063995361
58,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,11.476049661636353
59,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,11.593876123428345
60,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,11.71841549873352
61,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,11.838289737701416
62,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,11.977483749389648
63,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,12.097123384475708
64,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,12.225353956222534
65,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,63,253,30,85,12.349236488342285
66,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,12.473407745361328
67,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,12.610246896743774
68,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,12.729959964752197
69,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,31,85,12.848970413208008
70,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,31,85,12.968059539794922
71,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,13.088253736495972
72,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,13.21327829360962
73,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,13.33218765258789
74,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,13.450135707855225
75,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,252,30,85,13.570766687393188
76,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,31,85,13.69358515739441
77,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,13.811720132827759
78,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,13.940821647644043
79,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,14.064261674880981
80,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,253,30,85,14.18319034576416
81,0,-0.0006547174769256554,1.1796480421484638e-05,0.0,-0.0006547174769256554,1.1796480421484638e-05,0.0,0.0,0.0,0.0,True,64,252,30,85,14.322903156280518
82,0,0.002030207338829416,0.000846748534021973,0.1368921367112188,0.01956497013017263,-2.3618019754922788,0.34828955639443165,-0.01371002446602168,-0.006462674463994622,3.6189433457165427,True,64,253,30,85,14.441044807434082
83,0,0.013738290996926958,0.025138950281065293,0.639782938424044,0.023,-2.359,0.6689,0.20210749104846507,0.19689186027688232,3.14068082020091,True,63,253,31,85,14.560658693313599
84,0,0.029640738901748988,0.07725899600685376,0.9784824342926504,0.03086607379551781,-2.334084077154211,1.0853764482402866,0.4941585559329212,0.16076899445549575,2.514963298611086,True,64,252,31,85,14.679882764816284
85,0,0.05043623212075276,0.16372704538553529,1.2674794486919836,0.035532547846108174,-2.271428781957408,1.3949741060740601,0.7110558450663275,0.03339404525874365,2.1805050639833734,True,64,252,30,85,14.79951024055481
86,0,0.07912784046860413,0.2794926709635494,1.5140013478168037,0.03243487865522621,-2.1802193787229003,1.6590915183941402,0.8290841282457384,-0.22377280182587522,1.4912245362701393,False,0,0,0,0,14.93036699295044
87,0,0.11906173965037045,0.39110942871045673,1.674359833919588,0.03660039645749769,-2.0733941008774286,1.9054490794369079,0.7825057153625299,-0.48891497558676966,1.1000525842606876,True,507,617,40,84,15.045441627502441
88,0,0.17464465737926288,0.5115474841510763,1.8082164201431,0.049238410855552285,-1.9571964275334197,2.037809070374743,0.6897804063198465,-0.6711953429920834,1.1341840856646797,False,0,0,0,0,15.163980722427368
89,0,0.24750582754752817,0.6181545687289312,1.8823149105249624,0.08697032841000242,-1.8318880389753958,2.1097464509023527,0.47377223889459613,-0.8511881837542068,0.014417273553833265,False,0,0,0,0,15.27988862991333
90,0,0.3279493666040122,0.7091366439227715,1.9051625320630756,0.09,-1.72,2.1937,0.341724680309371,-0.7604431764499479,0.24762119677099603,False,0,0,0,0,15.39490556716919
91,0,0.4087535166374985,0.7889367200512953,1.9209375625994591,0.13436043265357972,-1.6061757459620751,2.21041804213853,0.21665778193692764,-0.6936972460780585,0.4994711270911565,False,0,0,0,0,15.516387224197388
92,0,0.47538616248689747,0.8531850245960094,1.9785285254498741,0.17224766175777978,-1.5210184040098846,2.2506119993430853,0.1417712861525825,-0.5706413053622277,0.658689378132294,False,0,0,0,0,15.644469738006592
93,0,0.5269467440233525,0.903012523309812,2.049873673110503,0.201,-1.46,2.3057,0.0704000564235149,-0.5166339136179601,0.6980075882511114,False,0,0,0,0,15.758438110351562
94,0,0.5727542898228251,0.9474030138507207,2.0921764104125575,0.23401613857458625,-1.3989898054324459,2.372819190751882,0.06949514361432416,-0.5299420789790479,0.28158990274297246,False,0,0,0,0,15.872369527816772
95,0,0.6211948034424492,0.9948861023190181,2.1183358687005116,0.2630855306834536,-1.339576457436928,2.4182489406825645,0.05613043681988325,-0.46911954597692695,0.16577138298566285,False,0,0,0,0,15.988431453704834
96,0,0.6645727851449225,1.0343219370044971,2.116824486113209,0.2874896857273561,-1.295524397401061,2.4124003488446037,0.02516152558600522,-0.44924385536906475,0.04926344285914097,False,0,0,0,0,16.104382276535034
97,0,0.7075621934811004,1.0721820755667915,2.1290397597081987,0.30820441263499715,-1.2492179373285561,2.4249,0.0031679902030635892,-0.3858514477889575,0.24028031412348028,False,0,0,0,0,16.228384256362915
98,0,0.7441885366246799,1.1050951973970482,2.1350785679501185,0.33036818001176677,-1.2095396277129344,2.4410190060942707,0.021800208754833128,-0.3671661186938172,0.13406819991340369,False,0,0,0,0,16.343345165252686
99,0,0.7770431067372824,1.133368322514851,2.1345656075317674,0.3461327392298692,-1.1732739101403282,2.448962841352721,0.009651403514696066,-0.32053021650364766,-0.04695371681258542,False,0,0,0,0,16.458298206329346
100,0,0.8107472807814424,1.1619161443869264,2.143424638102273,0.3657986548228068,-1.1394402008074975,2.4490827964332693,0.01624253161986168,-0.31680709409507696,0.164829300830306,False,0,0,0,0,16.57507085800171
101,0,0.8415938934904738,1.188653446375576,2.141422267784121,0.3844987197483716,-1.105662870049939,2.4485797598401473,0.004052704840086213,-0.275702122357531,0.0730510190513245,False,0,0,0,0,16.697695016860962
102,0,0.8686560735423594,1.2117169009667843,2.143293744130159,0.3985234258579619,-1.0779772482138148,2.4473145322075482,0.004901041823579512,-0.26976673271128826,0.0652373537004437,False,0,0,0,0,16.813582181930542
103,0,0.8961357732175742,1.233596261678947,2.141208507360873,0.41390638754330167,-1.051883704243533,2.4554267895697954,-0.0073462638063254634,-0.25457379227334503,0.03671900843683973,False,0,0,0,0,16.934121131896973
104,0,0.9214201853691684,1.2538496512959523,2.1508555875093323,0.42936286338874285,-1.0330109820837696,2.4589063602891406,0.00505513112638753,-0.23739695835181862,0.056550793235269126,False,0,0,0,0,17.05093002319336
105,0,0.9446469726483557,1.2747625065732422,2.1481875981003733,0.4436253999793672,-1.0118824090115743,2.4605,0.01491990218468206,-0.23457639129878455,0.011429989081837344,False,0,0,0,0,17.16737985610962
106,0,0.9658832833811356,1.2931512599386379,2.1469690696424975,0.45361614773255987,-0.9870876516463939,2.4621,-0.0010634715634540923,-0.19917198607040326,0.00914615026668203,False,0,0,0,0,17.280099153518677
107,0,0.9870807558358584,1.3097620251983177,2.1477318192699952,0.46279417442851933,-0.9660390156535397,2.466212287292467,0.003324799098940158,-0.2056322591162164,0.048202149264129635,False,0,0,0,0,17.399308919906616
108,0,1.0105413936016696,1.328499845462706,2.1502304689621408,0.472,-0.946,2.4608,0.010688457596139934,-0.18365574874932572,0.010616098565554455,False,0,0,0,0,17.533172607421875
109,0,1.0324974563375022,1.3463674628740097,2.156358365092183,0.4789694974661908,-0.9231530307434229,2.462298402423972,0.00037309197510076997,-0.18386211935701485,0.011199564368991,False,0,0,0,0,17.668572187423706
110,0,1.0485755006718824,1.360299444270877,2.171690906326255,0.4799259615619856,-0.9085682450276943,2.483956165212389,-0.005623172357328662,-0.18040549466477815,-0.0456242879097441,False,0,0,0,0,17.78075933456421
111,0,1.0683316555894655,1.3729195531964344,2.164528237821191,0.4877027441828997,-0.8931563415123053,2.4916997427493572,-0.03243012521808075,-0.18784588155412876,-0.05501078615896371,False,0,0,0,0,17.896177768707275
112,0,1.0879163729398875,1.3851346386853132,2.1577217049848887,0.5032007186715812,-0.8794385670647024,2.4796571145927433,-0.007847997336905811,-0.18298871123641575,-0.08260402763309299,False,0,0,0,0,18.010704278945923
113,0,1.1050413158490546,1.3988540812044286,2.1584379050355555,0.5169420044754564,-0.8602320132615245,2.460959274956867,-0.013460416550962653,-0.1464511227931021,0.0583456787455256,False,0,0,0,0,18.126828908920288
114,0,1.120781046219502,1.411006159424001,2.1606270122490727,0.5257432272018073,-0.8459908166616015,2.4770040976019816,-0.004921878039097466,-0.14419217369078655,0.04479986602527897,False,0,0,0,0,18.24938464164734
115,0,1.1354926771404474,1.4220013313822095,2.152508697300775,0.5350579360477106,-0.8338623855556444,2.471997489669596,-0.005267615151804836,-0.15101091877112371,-0.05996640468190034,False,0,0,0,0,18.363490104675293
116,0,1.1505386798710284,1.433581222858529,2.152303059243439,0.542,-0.821,2.455,0.003884841135629171,-0.12844111323263083,0.12795059193709646,False,0,0,0,0,18.478996753692627
117,0,1.166626650733441,1.4449220649601224,2.1506502970107984,0.5493285404750697,-0.8068793769958255,2.4730732353079947,-0.009696907353837471,-0.15008157617793427,-0.00977876873233996,False,0,0,0,0,18.60559320449829
118,0,1.1810439385836884,1.4554504569322242,2.15805314999356,0.5573512526043994,-0.7935812368933493,2.463364608179913,-0.014919794460278028,-0.141266187075561,-0.061966072893614915,False,0,0,0,0,18.722646951675415
119,0,1.1951545716092538,1.4657588528261916,2.152566241347015,0.5639620726547783,-0.7831608464047651,2.45903608116024,-0.00416208127385297,-0.12778332832766773,0.09679010806033028,False,0,0,0,0,18.83937168121338
120,0,1.207863834452006,1.474488825232476,2.1564490889625487,0.5728628131818589,-0.7710285716482022,2.469339989714825,-0.01602536502245631,-0.11233130750093968,0.036865729610558534,False,0,0,0,0,18.95867085456848
121,0,1.2214380428993545,1.4850547532486642,2.1535856590889706,0.5807827381296583,-0.7571708329594508,2.4757,-0.004027045973877555,-0.10854466330356799,0.04159990362006852,False,0,0,0,0,19.079328298568726
122,0,1.234407133083209,1.4942687750624213,2.1562215114802874,0.585,-0.746,2.4706,-0.017459191789967042,-0.11555057907015207,0.08174098445458872,False,0,0,0,0,19.197712182998657
123,0,1.2475664975266638,1.502273857777887,2.1541226343047875,0.5917991460904601,-0.7369778261541842,2.4674317723156025,-0.01905086822821371,-0.11751371323253462,0.06354810620204909,False,0,0,0,0,19.315823078155518
124,0,1.2598715795351176,1.509795155127183,2.1541706682117003,0.601319533157545,-0.727487437016087,2.4707,-0.009835562943038171,-0.11635374277994945,0.0,False,0,0,0,0,19.43110489845276
125,0,1.2724578959160142,1.5181967720860945,2.1496681088685525,0.6099699018870021,-0.7175884042059414,2.464461849449458,-0.003800873763311844,-0.10702944550795337,-0.05287426266266901,False,0,0,0,0,19.549480199813843
126,0,1.284473941304338,1.5271249490191718,2.1491195855255856,0.620325179692495,-0.7074748185227906,2.467804205649167,-0.00512710630974118,-0.10759106345867189,-0.021299271229483774,False,0,0,0,0,19.671319484710693
127,0,1.2959594167950967,1.535205171324896,2.1512335953414023,0.6280415284940118,-0.6966580760487456,2.4632068102798734,0.0006011174385294159,-0.10519921285096356,-0.03476323417992988,False,0,0,0,0,19.791012287139893
128,0,1.305925529705504,1.5428491972679788,2.1516759108199013,0.6343938861980636,-0.6878453904058751,2.466182308655878,-0.006227166645604795,-0.1066374636137758,-0.08419844607903618,False,0,0,0,0,19.908265352249146
129,0,1.3180178965315195,1.550497576941542,2.146989454478332,0.6415680493172632,-0.680964364528679,2.4644066423358324,-0.002781106648338246,-0.1134002742215226,-0.04497348883457111,False,0,0,0,0,20.02824306488037
130,0,1.327967465582731,1.5586240060444303,2.152787677194976,0.6473577567975677,-0.6705763915721089,2.4614585438827223,-0.013770502271643663,-0.10041707103530527,0.052475473847946985,False,0,0,0,0,20.143834590911865
131,0,1.3383612280039097,1.56593975932061,2.146144885617876,0.6546106102315223,-0.6630825495649313,2.4574,0.009206228631837617,-0.1058135405827778,0.027634324635986474,False,0,0,0,0,20.265275478363037
132,0,1.34940158214538,1.574809500153466,2.151762456470749,0.6584024266083811,-0.6500270183808733,2.4766255772745525,-0.003836421760862019,-0.08837918567222496,0.1302267101770172,False,0,0,0,0,20.384098291397095
133,0,1.35986486842453,1.5809468886527485,2.1530035638536815,0.6651457041029565,-0.6405952188223833,2.4526949948074286,-0.009644938730022628,-0.0961882651486064,0.08869227210600872,False,0,0,0,0,20.501370191574097
134,0,1.3707302985119754,1.5879519473001178,2.160035868414252,0.6703208675687373,-0.6346221666195269,2.4737,-0.014417231273718521,-0.0899870724915781,0.081042306294729,False,0,0,0,0,20.617367029190063
135,0,1.3811289969197142,1.5953646627950493,2.152051085502891,0.6761867063039596,-0.6264066371143877,2.46960362301113,0.0007890048805008418,-0.09712433036379656,0.006934903430679651,False,0,0,0,0,20.734195709228516
136,0,1.3909337954456162,1.6016603579746689,2.140786616653283,0.6784841250535544,-0.617303582054995,2.4556092011750077,-0.021444386568227065,-0.09570011630018424,0.05778259624606069,False,0,0,0,0,20.85463786125183
137,0,1.4022115354050488,1.6083288564410063,2.1541613305519105,0.6813954996521361,-0.6101445822215815,2.4524999579268885,-0.00853214476736935,-0.09529732239830141,-0.1497678634209567,False,0,0,0,0,20.977474451065063
138,0,1.4080949836240018,1.6115114666349282,2.153017078435243,0.6841480783940975,-0.6029681665584401,2.4604974918094564,-0.006366705752986675,-0.007852536649530334,-0.0727715130101586,False,0,0,0,0,21.095149278640747
139,0,1.4085068821963864,1.6114860678952405,2.1516751970345114,0.6850001952319079,-0.603015374291827,2.4578,0.0,0.0,0.0,False,0,0,0,0,21.215101957321167
140,0,1.4086206954145795,1.6115061073982389,2.1514986028413103,0.6850595565513119,-0.6030333661547914,2.4572234058067988,0.0021608489904756207,-0.0017934981058416555,-0.018443686269357697,False,0,0,0,0,21.33216142654419
141,0,1.4086531602425245,1.6114566197899953,2.1511816723448467,0.685,-0.602,2.4549,0.0,0.0,0.0,False,0,0,0,0,21.450522661209106
142,0,1.4087510793181717,1.6113718169217233,2.1511816723448467,0.6850151040015978,-0.6029971231787654,2.4555,0.0021608489904756207,-0.0017934981058416555,-0.018443686269357697,False,0,0,0,0,21.56975555419922
143,0,1.4088353555989963,1.6113938569997135,2.1511816723448467,0.6850136934228724,-0.6029959422383688,2.458,-0.0021608489904756207,0.0017934981058416555,0.018443686269357697,False,0,0,0,0,21.68614411354065
144,0,1.4088363386916616,1.6113923459370318,2.15102618064752,0.6860015958106911,-0.6030319025608493,2.4516,-0.00018515067092731612,0.004015712657009059,0.005230531335729661,False,0,0,0,0,21.80657172203064
145,0,1.4088471536422935,1.611375842428943,2.1507097886121613,0.6850138885641232,-0.6030113203756041,2.45764064492098,-0.0021608489904756207,0.0017934981058416555,0.018443686269357697,False,0,0,0,0,21.92655920982361
146,0,1.4088347614400807,1.6113301861468203,2.1507097886121613,0.6860003750894758,-0.6030307487750424,2.4573,0.0,0.0,0.0,False,0,0,0,0,22.04542827606201
