FRAME_NR,ROBOT_ID,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,POSITION X,POSITION Y,POSITION THETA,HAS GOAL,X_MIN,X_MAX,Y_MIN,Y_MAX,TIMESTAMP
1285,0,2.7425280778889456,0.40897970223828256,-1.1108462215910726,0.5584724013599525,2.0371304462610245,1.5811285134454562,False,0,0,0,0,53.77991771697998
1286,0,2.745867933972957,0.4042580743589947,-1.1071552008791314,0.5571371588484139,2.041838319264702,1.589451700232452,False,0,0,0,0,53.817713260650635
1287,0,2.7497012449384823,0.3989122003616386,-1.1071552008791314,0.5552612888931772,2.0488416084833716,1.5699,False,0,0,0,0,53.855682373046875
1288,0,2.7535276323340883,0.3932142463805195,-1.1064689223418502,0.555,2.055,1.5764,False,0,0,0,0,53.89384984970093
1289,0,2.7566053139437865,0.3885178821723005,-1.1064689223418502,0.554,2.061,1.5849,False,0,0,0,0,53.931725025177
1290,0,2.759787342960649,0.38310479291033245,-1.1088314000998787,0.5519404397932435,2.067762536464147,1.5866517983249577,False,0,0,0,0,53.96959185600281
1291,0,2.762415612566547,0.37845023343142187,-1.1139020926181278,0.5519545895942383,2.073780356153038,1.598583381179023,False,0,0,0,0,54.007773876190186
1292,0,2.7654771580380313,0.37287741946341596,-1.116090579994647,0.552,2.08,1.5863,False,0,0,0,0,54.045748710632324
1293,0,2.768885266247605,0.3677964586625049,-1.1143864775403063,0.552729760641009,2.0844118536566763,1.5784499100830263,False,0,0,0,0,54.083900690078735
1294,0,2.7716953407832245,0.36295250164294474,-1.114949205181438,0.5537704730052349,2.0906953915451596,1.574,False,0,0,0,0,54.12202024459839
1295,0,2.7750211540855485,0.3580765337441061,-1.1145672688765471,0.5527442318599404,2.0960389960492067,1.574567429725862,False,0,0,0,0,54.16022038459778
1296,0,2.7780642680399215,0.3539022427021607,-1.115194722561989,0.5525988347533503,2.1002071130894087,1.5817546344784488,False,0,0,0,0,54.19872713088989
1297,0,2.781237433243115,0.3489674303085516,-1.1142277462564487,0.5518070257637808,2.107146156937473,1.5834740061995782,False,0,0,0,0,54.23710107803345
1298,0,2.7839825574008894,0.344022927019441,-1.1182335970163695,0.5497444753282525,2.1137725696717906,1.5683872642714527,False,0,0,0,0,54.27524447441101
1299,0,2.787223283824593,0.33910771876485934,-1.118497311425047,0.5495595631869202,2.118663141319651,1.5719,False,0,0,0,0,54.31335139274597
1300,0,2.79000208070463,0.3346429886455444,-1.115214769822376,0.549700264762013,2.1229819741306013,1.577899342716265,False,0,0,0,0,54.35158586502075
1301,0,2.793182503970054,0.3297521712591338,-1.1132241686535187,0.5495221426841488,2.1286460506734373,1.5629358718755808,False,0,0,0,0,54.38951277732849
1302,0,2.7963503384793795,0.3258832114451509,-1.1128701981815876,0.5491052572136979,2.133447801556004,1.5739539704719312,False,0,0,0,0,54.42746925354004
1303,0,2.80048514932483,0.32107767085144234,-1.11299719977772,0.5498937812484882,2.1391479564518594,1.5782999499101449,False,0,0,0,0,54.466047286987305
1304,0,2.803154883050913,0.3171339632824814,-1.1154046172518122,0.5483071606225053,2.146711717431537,1.5770925825259077,False,0,0,0,0,54.504034757614136
1305,0,2.8056527133203515,0.3126698224665054,-1.112598088633079,0.5467685659000019,2.149351884883789,1.5760598741072047,False,0,0,0,0,54.54249286651611
1306,0,2.8083398427597217,0.3078259103205359,-1.1135567787049143,0.5457842460614272,2.1531855613323625,1.582703903373823,False,0,0,0,0,54.58044195175171
1307,0,2.8106421502850516,0.30362652805816553,-1.1145389477805359,0.5457952707546977,2.15978471705149,1.5683178309243784,False,0,0,0,0,54.619200468063354
1308,0,2.8136412626380776,0.2984075851871146,-1.154626767448758,0.5458295641197277,2.1646527222516436,1.5793554369849943,False,0,0,0,0,54.65721917152405
1309,0,2.8161725804619646,0.2945126304786139,-1.1522529036877458,0.5448769504454921,2.172671088238756,1.5782958622991345,False,0,0,0,0,54.69572329521179
1310,0,2.819572380185834,0.290054236088748,-1.152266449328402,0.5435802395000512,2.177288832695129,1.5765719047438964,False,0,0,0,0,54.733867168426514
1311,0,2.8220669366742923,0.2863776294917914,-1.1833597277318855,0.5438428272263472,2.181279925221907,1.5738,False,0,0,0,0,54.77186632156372
1312,0,2.8246625750059864,0.2817478768211976,-1.1858113456058554,0.5427670772277118,2.1869010184275033,1.5750790903571577,False,0,0,0,0,54.8095920085907
1313,0,2.826644612251713,0.27789228073108685,-1.1861542251652961,0.5409149851728017,2.1912067414272336,1.5726571204405593,False,0,0,0,0,54.84759187698364
1314,0,2.828846352751518,0.27337393784097375,-1.1902304929145529,0.5399137983199284,2.1952838805646575,1.5821558475897408,False,0,0,0,0,54.88547682762146
1315,0,2.830986183483279,0.2692489969203598,-1.1916155519212748,0.5397795516930848,2.2009720411876392,1.5750675029596293,False,0,0,0,0,54.923410177230835
1316,0,2.8336784175704253,0.26461281779919665,-1.1898096158672606,0.5406506844544815,2.2029723485762847,1.5865948488616715,False,0,0,0,0,54.96125864982605
1317,0,2.8357978395052594,0.260549483964792,-1.1909212430076557,0.5396739572265778,2.207608569945176,1.5781399825735056,False,0,0,0,0,54.999263763427734
1318,0,2.8386416510765495,0.25546425371534515,-1.1906109192085823,0.5414681474155497,2.2118348010363214,1.5743103237990734,False,0,0,0,0,55.038615703582764
1319,0,2.8404948554281537,0.25140372958277235,-1.1887750296174417,0.5408217009460735,2.2171397609412646,1.5875358895911407,False,0,0,0,0,55.07773399353027
1320,0,2.843169022920627,0.246339494303595,-1.1850492878348984,0.5405994384247458,2.2218056616964117,1.5777437070993636,False,0,0,0,0,55.11684727668762
1321,0,2.845012240047131,0.2425565853294578,-1.1890816956137773,0.5396983250049515,2.229197242175455,1.570867592221121,False,0,0,0,0,55.15490484237671
1322,0,2.847277896746592,0.2389186387883509,-1.1873601322325629,0.5392352768325854,2.232216995825583,1.5766215633812144,False,0,0,0,0,55.19288921356201
1323,0,2.849878075708846,0.2346386531685229,-1.1888776165598538,0.53821708069213,2.237323754424469,1.573882515672709,False,0,0,0,0,55.23108243942261
1324,0,2.8527011304680467,0.23141971541889977,-1.1866773309025926,0.537,2.24,1.5814,False,0,0,0,0,55.26940608024597
1325,0,2.8559136524405955,0.22676717539794344,-1.1879386438330004,0.5356959917631403,2.2461273834360687,1.5789,False,0,0,0,0,55.3076446056366
1326,0,2.857839231741613,0.2231306412377277,-1.1870929467275309,0.5349737623830287,2.250125318755543,1.573001810053641,False,0,0,0,0,55.34591221809387
1327,0,2.859996439680412,0.21899475120213116,-1.1910017398671402,0.5328845732112588,2.257169994568312,1.5882077795861307,False,0,0,0,0,55.38438606262207
1328,0,2.8616143808427146,0.21524527060905813,-1.1927517167007349,0.5327009141665974,2.2612495297964745,1.586457802752536,False,0,0,0,0,55.42229390144348
1329,0,2.863515530805547,0.21100367668651002,-1.192395332804717,0.5329673070541141,2.2651711536081325,1.5685,False,0,0,0,0,55.46039438247681
1330,0,2.8655285106020005,0.20765541011840963,-1.1942949996767604,0.5327000140878722,2.267642623992561,1.5662300242177694,False,0,0,0,0,55.49822187423706
1331,0,2.868307519025907,0.2031490315271306,-1.194699280580679,0.5336989100280505,2.27040367052941,1.568792485687983,False,0,0,0,0,55.536513566970825
1332,0,2.870343704973454,0.19947594844058222,-1.194618396253424,0.5336482865430779,2.273979811637701,1.5734979378130056,False,0,0,0,0,55.57443809509277
1333,0,2.8720399569518658,0.19590783893002758,-1.1961448862885558,0.5338048904226435,2.2751551625699484,1.5737320381180675,False,0,0,0,0,55.612327337265015
1334,0,2.8740854925906336,0.191939355347107,-1.1940452344045929,0.5334021949101577,2.279028760731963,1.5754918474097965,False,0,0,0,0,55.65058159828186
1335,0,2.876194248905278,0.18843895502615907,-1.194668768215635,0.5326471206802632,2.283622862235577,1.5752081561909883,False,0,0,0,0,55.68874764442444
1336,0,2.8792910128665254,0.1841624957746195,-1.193013471131478,0.5320196458482727,2.289974073849838,1.5637355588442596,False,0,0,0,0,55.726805210113525
1337,0,2.8817503979851526,0.18062496222786245,-1.1930213608311202,0.5331365126996576,2.296621641975448,1.574167715061779,False,0,0,0,0,55.76498532295227
1338,0,2.8845365768877076,0.17668649605974193,-1.1894911614473682,0.5319837097619826,2.3013062288325097,1.577697914445531,False,0,0,0,0,55.8031120300293
1339,0,2.886337572403191,0.17326531965987052,-1.1862727079797835,0.5315586606134108,2.3051490619055333,1.5809163679131157,False,0,0,0,0,55.84116530418396
1340,0,2.8880753780361417,0.16923480186699014,-1.1896025782776631,0.5314542297146045,2.309019183416924,1.5778431931779546,False,0,0,0,0,55.87916159629822
1341,0,2.8897452406366244,0.16586463287528141,-1.1887511066620107,0.5310936160814071,2.3132833167119675,1.5784379692308885,False,0,0,0,0,55.91720414161682
1342,0,2.8916200093828186,0.16200138558398616,-1.1929904789766013,0.529,2.315,1.5902,False,0,0,0,0,55.955618143081665
1343,0,2.8940582015034995,0.15846822554732856,-1.193665602356689,0.5278368136470016,2.3165518143426755,1.5887293034536565,False,0,0,0,0,55.99583315849304
1344,0,2.896174841880017,0.15524626533851174,-1.192524201921605,0.5278985828875224,2.3215596443341555,1.5834,False,0,0,0,0,56.03492617607117
1345,0,2.898641421388783,0.15073382448067676,-1.1917981551598804,0.5272086112718666,2.3266557287269136,1.5841260467617244,False,0,0,0,0,56.07640051841736
1346,0,2.9006666877205465,0.1466403292307598,-1.1922501355358242,0.5267809714877397,2.331202764166703,1.5836740663857807,False,0,0,0,0,56.1165189743042
1347,0,2.9026357887762924,0.14265647289060596,-1.195641619139257,0.5268242153042824,2.336194438597313,1.5643349759747152,False,0,0,0,0,56.157214879989624
1348,0,2.904786691210438,0.13897952269688718,-1.1924800296226883,0.5264805044610684,2.34063014844178,1.5856809871462343,False,0,0,0,0,56.197016954422
1349,0,2.9071370015760567,0.13527972858693535,-1.1920467911396375,0.5253432498779972,2.345196093287422,1.5727310593643782,False,0,0,0,0,56.23699688911438
1350,0,2.9093742636335764,0.13185213065533277,-1.1992836999757657,0.5262136209764613,2.3464910779768062,1.5732543069130533,False,0,0,0,0,56.276323556900024
1351,0,2.911403414718812,0.12865180831538142,-1.1992999009301657,0.5263460348770317,2.347200851571282,1.5804689611807925,False,0,0,0,0,56.31450343132019
1352,0,2.9141476815897978,0.1244917892220259,-1.1965844045037781,0.5269670203858511,2.356542470972992,1.5881,False,0,0,0,0,56.352609157562256
1353,0,2.916278958509066,0.12110035375309956,-1.195454839946225,0.5261549496694612,2.36046480662896,1.5892295645575532,False,0,0,0,0,56.391066789627075
1354,0,2.9186061835636865,0.11752915989095132,-1.1932145634235758,0.525,2.363,1.5755,False,0,0,0,0,56.42918038368225
1355,0,2.920410241975389,0.11414263064696087,-1.1974894196963788,0.5249396985217432,2.3665168355420216,1.5731359881017004,False,0,0,0,0,56.46732521057129
1356,0,2.9224264192778397,0.11060053948697743,-1.1925214734555072,0.5218186839585726,2.3750036158110666,1.5760844809236267,False,0,0,0,0,56.5056049823761
1357,0,2.924516106606708,0.1069048924104045,-1.1895024892935089,0.5219154424786836,2.379057982761162,1.5723795391938102,False,0,0,0,0,56.5440890789032
1358,0,2.926177738064708,0.10372551083334502,-1.1933670817849207,0.5228611292218194,2.3809733922643828,1.5674816150431725,False,0,0,0,0,56.58231711387634
1359,0,2.9286764287527602,0.10041368073301248,-1.196356006764398,0.5215839025749968,2.3855841149999923,1.5723770686899283,False,0,0,0,0,56.62050247192383
1360,0,2.9307610450965385,0.09735409508081876,-1.1989837645621737,0.5216375974718562,2.389521138248932,1.5758463927092994,False,0,0,0,0,56.658695697784424
1361,0,2.9328671863299394,0.0938158065568173,-1.2024871398018169,0.5217502388256575,2.3930184250852777,1.5709889767155827,False,0,0,0,0,56.69673824310303
1362,0,2.934726673802407,0.09069152068742034,-1.20380378385176,0.5211396261301727,2.396602557893935,1.5696723326656397,False,0,0,0,0,56.73462200164795
1363,0,2.937197608241934,0.08652101672406709,-1.1988592010012915,0.5195321868906592,2.401628999291708,1.5669505720127603,False,0,0,0,0,56.772568225860596
1364,0,2.938706995178914,0.08415641096497296,-1.1972433293169493,0.5195728747028363,2.4048185102158057,1.5589006389992872,False,0,0,0,0,56.810466289520264
1365,0,2.9401021838127503,0.08216586381191877,-1.2602419232619573,0.5185893763844717,2.4087023112038186,1.508176044630978,False,0,0,0,0,56.85253548622131
1366,0,2.9406382310623664,0.08129887697293657,-1.385823838354068,0.52,2.413,1.5704,False,0,0,0,0,56.89081335067749
1367,0,2.9406047768095585,0.08133698144497359,-1.486161985211455,0.52,2.416,1.5238,False,0,0,0,0,56.92888855934143
1368,0,2.9408789630136383,0.08139136655032171,-1.5879397787377167,0.521,2.416,1.4378,False,0,0,0,0,56.96719288825989
1369,0,2.941411538643092,0.08171872248749025,-1.7022226645953,0.5189876705478107,2.4159476800930455,1.3324273090600378,False,0,0,0,0,57.00513482093811
1370,0,2.941633881584412,0.08186593372420452,-1.7968949319446794,0.518959362954784,2.4149553633002796,1.22617516152657,False,0,0,0,0,57.04270672798157
1371,0,2.9417588466637334,0.08178117002498701,-1.8918095723675692,0.519,2.415,1.0486,False,0,0,0,0,57.08017158508301
1372,0,2.941663259263917,0.08182811968265573,-1.965648861604018,0.5179826501101392,2.4149955335177467,0.965105192566709,False,0,0,0,0,57.11771845817566
1373,0,2.94176372186181,0.08188750942010431,-2.030544122747074,0.5180204355089605,2.414987676655923,0.8717226325803953,False,0,0,0,0,57.15536308288574
1374,0,2.941572833239238,0.08203438386417723,-2.09928678968532,0.5180989651098173,2.4149664256521084,0.7918824663736538,False,0,0,0,0,57.192763805389404
1375,0,2.941703206430424,0.08185856057844021,-2.1511880895244295,0.5168932890838052,2.4150317196243165,0.7152282031533258,False,0,0,0,0,57.230212926864624
1376,0,2.941917762033004,0.08159270292699902,-2.2116010505147567,0.5169433321867153,2.415164749119475,0.6447905522673608,False,0,0,0,0,57.26778864860535
1377,0,2.9419810051788318,0.08174788334956694,-2.2535689193795827,0.5168389836691933,2.41503363067709,0.6028226834025353,False,0,0,0,0,57.30530786514282
1378,0,2.9419504556066585,0.08182273419423663,-2.298886299859219,0.5160084485069444,2.415019092748735,0.5509443313115451,False,0,0,0,0,57.34290409088135
1379,0,2.9415908554865178,0.08169292319293725,-2.3310271700232104,0.5163925517622747,2.415053363612424,0.5140181451865403,False,0,0,0,0,57.38034439086914
1380,0,2.9412839731526215,0.08178514832639677,-2.36778136809609,0.5171527622728568,2.4149188924701672,0.4613908337840902,False,0,0,0,0,57.41805076599121
1381,0,2.941354518637714,0.08170473263104815,-2.401553073721863,0.5169951494766006,2.415102881035765,0.45568833474934994,False,0,0,0,0,57.455755949020386
1382,0,2.9414399038526975,0.0818747329894854,-2.426293467023878,0.5179371210845086,2.4128302999491007,0.4117240943178242,False,0,0,0,0,57.493560552597046
1383,0,2.941403070832861,0.08204751202209182,-2.4626537175679446,0.5170732533768104,2.4149376425741416,0.3369051121330342,False,0,0,0,0,57.53473114967346
1384,0,2.9414264406242525,0.08191669756092418,-2.4873021298525857,0.5170157375749019,2.415166583080472,0.31462241161556215,False,0,0,0,0,57.57235670089722
1385,0,2.9415383669420208,0.08164690438810727,-2.5031007877089664,0.51704576851702,2.415248830909677,0.2928791698333534,False,0,0,0,0,57.610042572021484
1386,0,2.9414291298768362,0.08165470968447637,-2.5158408607141496,0.5171055021270967,2.4139197301694546,0.2729819528907716,False,0,0,0,0,57.64770460128784
1387,0,2.941334956919389,0.08171797379918759,-2.5318803220879236,0.5160429754361919,2.414889088967139,0.24165326759524133,False,0,0,0,0,57.68521547317505
1388,0,2.9413090043438186,0.08184228785896246,-2.5536832294684246,0.5159710393121864,2.4158845351592197,0.2235357492007477,False,0,0,0,0,57.7228569984436
1389,0,2.9414708468557245,0.08197702006497957,-2.574166423373758,0.5170104057119755,2.414990217820067,0.21619570111330338,False,0,0,0,0,57.7607786655426
1390,0,2.941709428982434,0.08198763554228729,-2.5843229531870584,0.5189219246466248,2.4170690521383995,0.18877587462392834,False,0,0,0,0,57.79853892326355
1391,0,2.9418312355099303,0.08206320580283832,-2.586779464228394,0.5169901533914995,2.4160103450908084,0.1616,False,0,0,0,0,57.83627676963806
1392,0,2.941801408024283,0.08205859631829801,-2.586779464228394,0.5170116360718577,2.4159899496867507,0.1619,False,0,0,0,0,57.873722314834595
1393,0,2.941788349104674,0.08206437904067151,-2.586779464228394,0.5149982108022444,2.4159997261110777,0.1519,False,0,0,0,0,57.911436557769775
1394,0,2.9417905201894055,0.08207960051746487,-2.586779464228394,0.517,2.416,0.1417,False,0,0,0,0,57.94954228401184
1395,0,2.941775922738099,0.08208442973893777,-2.586779464228394,0.516,2.416,0.1505,False,0,0,0,0,57.988250732421875
1396,0,2.9417780938228306,0.08209965121573112,-2.586779464228394,0.516,2.416,0.1409,False,0,0,0,0,58.02689242362976
1397,0,2.941185643477313,0.081538574031942,-2.587792491490895,0.5177245699700481,2.4162571030432773,0.13958697273749912,False,0,0,0,0,58.06536340713501
1398,0,2.9389950274935837,0.08015684136410858,-2.5977592475954614,0.5176008789685587,2.4171383818077827,0.13442896284996794,False,0,0,0,0,58.10416054725647
1399,0,2.9343345165261883,0.07804568638760902,-2.6155003835158666,0.5195890268582747,2.416058529152346,0.12994705214828642,False,0,0,0,0,58.143107891082764
1400,0,2.9258633265426255,0.0741427719943212,-2.6288278357436257,0.5224275849390131,2.416309604192438,0.12451821810033814,False,0,0,0,0,58.18327021598816
1401,0,2.9115329767332923,0.0682944515542098,-2.650082908158337,0.5379053636979313,2.4162976744792406,0.10326314568562726,False,0,0,0,0,58.22301125526428
1402,0,2.8957342653241596,0.0638092246902094,-2.698829174705984,0.5542261991450514,2.4144682285197674,0.05451687913797992,False,0,0,0,0,58.26223611831665
1403,0,2.874496688470724,0.05564207707420092,-2.706396645321062,0.538,2.411,0.0846,False,0,0,0,0,58.300771713256836
1404,0,2.8521027056860055,0.04700400867269782,-2.7171288126668722,0.55,2.409,0.0792,False,0,0,0,0,58.33876132965088
1405,0,2.821573607069581,0.036134951245093194,-2.7314094750293574,0.568,2.408,0.0663,False,0,0,0,0,58.37632775306702
1406,0,2.7931136035085147,0.02449593916302746,-2.7497263615987095,0.5897049664279516,2.4062185481534577,0.0655059074646785,False,0,0,0,0,58.4140202999115
1407,0,2.7519687917304423,0.008572100544757303,-2.7684962907747046,0.6337831139176164,2.408110924033959,0.04673597828868338,False,0,0,0,0,58.45228171348572
1408,0,2.72013788807163,-0.002951489894498782,-2.775745176960168,0.6539718606266566,2.399149695487842,0.023090401954050117,False,0,0,0,0,58.490121841430664
1409,0,2.682848451966869,-0.01741219073237653,-2.7772974020414902,0.6886076156098361,2.39731606978286,0.01426215915291605,False,0,0,0,0,58.528141260147095
1410,0,2.6516823182644402,-0.02979414588979534,-2.7837425209817495,0.7152490220657904,2.394031539613352,-0.01638662645948797,False,0,0,0,0,58.56569862365723
1411,0,2.621382865920744,-0.042206304731539634,-2.787773833480825,0.7500365432305031,2.388493619651981,-0.0165876656956048,False,0,0,0,0,58.604002952575684
1412,0,2.5883928196047044,-0.05731845882834313,-2.7872660664698485,0.7908332164117624,2.3864608228155757,-0.006253536735329626,False,0,0,0,0,58.64153242111206
1413,0,2.559485249184902,-0.06985132478013095,-2.7796843417037276,0.8223036171126081,2.3879886435738853,0.001328188030791337,False,0,0,0,0,58.679287910461426
1414,0,2.527738099475936,-0.08464059155041408,-2.7689353575925715,0.8485394296652,2.383281086353055,-0.009770925866990736,False,0,0,0,0,58.71688270568848
1415,0,2.4962445296486253,-0.09909269570587052,-2.764420451112357,0.8805192817059418,2.381063956706308,-0.005386095331185794,False,0,0,0,0,58.75614953041077
1416,0,2.4670408176152177,-0.11342746519978471,-2.7630408923924095,0.9170090225946247,2.3790966893043506,-0.0005542110098219655,False,0,0,0,0,58.794034242630005
1417,0,2.4416758325913364,-0.12649314260396283,-2.7615616899182367,0.9443437652460321,2.380445584999973,0.008688792372721623,False,0,0,0,0,58.832109451293945
1418,0,2.4128828412234715,-0.14088748589660674,-2.7630936599578213,0.9729222793178237,2.3812160165131706,0.0071726783594823285,False,0,0,0,0,58.870084285736084
1419,0,2.388690999995454,-0.1534193855837953,-2.760107061837862,1.0141915214917847,2.3805071767071384,0.009186598119959161,False,0,0,0,0,58.90770125389099
1420,0,2.361432786446303,-0.16691729897576965,-2.7587873874099844,1.0426697924330244,2.3803292930890136,0.024083226551064416,False,0,0,0,0,58.945680379867554
1421,0,2.3377471862308794,-0.17892285654480913,-2.756452202540593,1.0723959628989053,2.3828972767813927,0.025335184869390858,False,0,0,0,0,58.98347353935242
1422,0,2.311523216675179,-0.19154884157625013,-2.7599109193759244,1.103,2.381,0.018,False,0,0,0,0,59.02135705947876
1423,0,2.2860997926566644,-0.20384556640789975,-2.7601825692375526,1.1324797366733914,2.3812404490839656,0.0047,False,0,0,0,0,59.05932593345642
1424,0,2.260885699911871,-0.21511673266684475,-2.761625625037946,1.1564557967441857,2.3822183313018344,0.019001960704214876,False,0,0,0,0,59.097251892089844
1425,0,2.2401910273749164,-0.22516865969392877,-2.7620471574164123,1.1884672384516255,2.3825616226843858,0.016059234151331613,False,0,0,0,0,59.135075092315674
1426,0,2.2141832048105057,-0.23704169075900508,-2.7613418907976657,1.2162489737641728,2.381399025966567,0.007102686026958108,False,0,0,0,0,59.181477069854736
1427,0,2.192123664394452,-0.24795034898739124,-2.759983768715501,1.2438124616975488,2.383656142200163,0.008059827439676355,False,0,0,0,0,59.22090005874634
1428,0,2.171488705265962,-0.25841537223077055,-2.7986768695812643,1.2613140600334263,2.3824666854407828,-0.01525859925551443,False,0,0,0,0,59.259873151779175
1429,0,2.150893361158406,-0.2678746897438295,-2.841621615190335,1.283079375864091,2.3815388666842523,-0.021726337399371277,False,0,0,0,0,59.29806041717529
1430,0,2.1333862375998143,-0.2752601936385956,-2.8472174537223545,1.307087219638787,2.3829264895717754,0.01022495744149471,False,0,0,0,0,59.335978746414185
1431,0,2.1134228012956227,-0.28329604374482076,-2.8451776875630115,1.327056171662969,2.3828850072962937,0.029842191076348966,False,0,0,0,0,59.37355184555054
1432,0,2.0974715123909338,-0.29031922407598254,-2.8431432807413164,1.3562833940365968,2.3852478812825884,0.013034406821695231,False,0,0,0,0,59.41118144989014
1433,0,2.080760155010855,-0.2962498185433959,-2.933012469626012,1.3721346760252822,2.3863687338940665,-0.02866265939231209,False,0,0,0,0,59.448885440826416
1434,0,2.0617961300729535,-0.30187282444770647,-2.930695422369517,1.3902420366310635,2.3866181217370372,0.017893108486828478,False,0,0,0,0,59.486480951309204
1435,0,2.0458741035696186,-0.30633832772418684,-2.9326892296680094,1.4074675927366496,2.3865066641779076,0.02670619270150817,False,0,0,0,0,59.52414655685425
1436,0,2.0256819316292276,-0.31261224550849576,-2.934818186403896,1.431477940555311,2.3865083016945556,0.023320950317896248,False,0,0,0,0,59.56217670440674
1437,0,2.011233825900406,-0.3173623150237331,-2.939065205767076,1.4493456076800006,2.3875340830259106,0.02768579030085115,False,0,0,0,0,59.59996771812439
1438,0,1.9940618558985563,-0.3227952634764567,-2.9384536263883416,1.462248557844696,2.3883019919833233,0.024232504969079655,False,0,0,0,0,59.63769817352295
1439,0,1.9794464156077678,-0.3272561967480466,-2.9380012428587534,1.480315183330485,2.3884530847661116,0.012241195666180864,False,0,0,0,0,59.67557334899902
1440,0,1.9631626538238534,-0.33216732318140596,-2.9365629327677754,1.496179023293104,2.389329467910461,0.011165232958754455,False,0,0,0,0,59.71334505081177
1441,0,1.9494247184253064,-0.33597455566601747,-2.937731813228278,1.5124939096265726,2.3905562199684396,0.00973972600588513,False,0,0,0,0,59.751105546951294
1442,0,1.936201184351058,-0.3400795886347723,-2.97928994159516,1.5209064351684525,2.3901293985005307,-0.03144010576373921,False,0,0,0,0,59.789108991622925
1443,0,1.9210698409358609,-0.3443029353617391,-2.9790748122374,1.5376380132816136,2.3917244841021557,0.013672271132321945,False,0,0,0,0,59.82710814476013
1444,0,1.9062556781898665,-0.34888491581151554,-2.9792341521341204,1.5529678668329587,2.3940589118267277,0.01351293123560099,False,0,0,0,0,59.86476993560791
1445,0,1.8913160442122916,-0.35252745596311136,-2.978118415461323,1.568282488501773,2.395445679752872,0.014628667908398701,False,0,0,0,0,59.902952671051025
1446,0,1.8786536632417365,-0.35600534027919534,-2.977950641583796,1.5813206190033746,2.3970073212555025,0.014796441785925629,False,0,0,0,0,59.94100475311279
1447,0,1.8647407510438891,-0.3599369292992245,-2.9786005860592266,1.600221165852778,2.396004485995566,0.011350055524569767,False,0,0,0,0,59.97901201248169
1448,0,1.8530921338261153,-0.36331775201648187,-2.9774580250384175,1.6145414439201868,2.395265382036041,0.015930618639217495,False,0,0,0,0,60.01710391044617
1449,0,1.841275297471787,-0.36683661258773453,-2.971141573476204,1.6278125176403477,2.3960368880639535,0.008340621208991749,False,0,0,0,0,60.05511140823364
1450,0,1.827850306835882,-0.369469132819065,-2.971472432656985,1.640368997845103,2.3974557829628296,0.023269140819219186,False,0,0,0,0,60.09325838088989
1451,0,1.8147196033729425,-0.37341343396754834,-2.9739733268047375,1.6540354062429588,2.3980767988291327,0.009254592519098824,False,0,0,0,0,60.13102579116821
1452,0,1.804060878154879,-0.3761825894744189,-2.9756955898045785,1.666932760630067,2.3973234011111773,0.03217773700015918,False,0,0,0,0,60.16909408569336
1453,0,1.7931793347400034,-0.3788635572765512,-2.9793449200619437,1.6780745930443528,2.3985296953944526,0.02852840674279356,False,0,0,0,0,60.207409143447876
1454,0,1.7811765145903324,-0.38212380699117726,-2.9811663798505244,1.6838312748269126,2.397343189393205,0.020402322548279707,False,0,0,0,0,60.24528479576111
1455,0,1.7707836246269015,-0.3850719147105397,-2.980567626071627,1.696,2.398,0.0161,False,0,0,0,0,60.28335452079773
1456,0,1.758567211176488,-0.38860573253196423,-2.981838755351556,1.7075469024345,2.398154308954641,0.015744082957529052,False,0,0,0,0,60.32155895233154
1457,0,1.748814247493062,-0.3913757645857517,-2.9838870966634103,1.7203114253004772,2.3982506700065604,0.020153124462613796,False,0,0,0,0,60.359630823135376
1458,0,1.7379606705409376,-0.39486092323855104,-2.982562671810563,1.730410883655025,2.4002313102975323,0.01361906290711587,False,0,0,0,0,60.39778470993042
1459,0,1.7270795359093858,-0.39775896622445023,-2.983220421462065,1.7416581753848321,2.40134785458753,0.010528242102397592,False,0,0,0,0,60.43598437309265
1460,0,1.716799876982405,-0.40030018101546067,-2.9871569850799875,1.7550365057966042,2.4024764714312545,0.01496378346034478,False,0,0,0,0,60.47409272193909
1461,0,1.7070079915553644,-0.40342491999227587,-2.988905793039255,1.7641925709815662,2.4028250181895263,0.01665115736335897,False,0,0,0,0,60.51198101043701
1462,0,1.6966706576919979,-0.4068045327663883,-2.9863979972419825,1.775967807159345,2.402616597840935,0.010348723109012864,False,0,0,0,0,60.55012035369873
1463,0,1.6876783064196623,-0.40964910751082384,-2.983469592037476,1.7868252433389256,2.404544116303122,0.009822642632799555,False,0,0,0,0,60.588223695755005
1464,0,1.6775172373797451,-0.41244265940916885,-2.9856778041846828,1.7923095771157567,2.4057804669623026,0.015004299391940807,False,0,0,0,0,60.62592840194702
1465,0,1.6678562621132316,-0.4152029803670438,-2.984349556125338,1.8009908103550494,2.4070535838295295,0.015814435165933154,False,0,0,0,0,60.66393733024597
1466,0,1.6592875581307949,-0.41703904107898254,-2.982592055631976,1.8110041107848946,2.40777102991475,0.018090047944647174,False,0,0,0,0,60.70219874382019
1467,0,1.650227995922784,-0.4195745786132555,-2.985317035981435,1.8228458975176505,2.409794689775539,0.01053979377890636,False,0,0,0,0,60.74037528038025
1468,0,1.640720486102548,-0.4222404721385737,-2.987174977360126,1.8312786714158862,2.409170141086411,0.017999465961359606,False,0,0,0,0,60.77837324142456
